Name,Danceability,Energy,Key,Loudness,Mode,Speechness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,ID,Uri,Ref_Track,URL_features,Duration_ms,time_signature,Genre
EllieMan,0.748,0.962,5,-6.184,1,0.0463,0.38,0.0356,0.14,0.909,125.993,audio_features,5a3EJJs5t7csYhLM7qBiaM,spotify:track:5a3EJJs5t7csYhLM7qBiaM,https://api.spotify.com/v1/tracks/5a3EJJs5t7csYhLM7qBiaM,https://api.spotify.com/v1/audio-analysis/5a3EJJs5t7csYhLM7qBiaM,366480,4,jazz
BrownSkinGirl,0.591,0.359,10,-16.991,0,0.0522,0.24,2.61E-06,0.0898,0.685,99.999,audio_features,4uI8quu1OJTsNYVctaRC9L,spotify:track:4uI8quu1OJTsNYVctaRC9L,https://api.spotify.com/v1/tracks/4uI8quu1OJTsNYVctaRC9L,https://api.spotify.com/v1/audio-analysis/4uI8quu1OJTsNYVctaRC9L,332707,4,jazz
WestIndiansTakeOver,0.513,0.297,0,-18.745,1,0.0402,0.982,0.912,0.13,0.832,98.975,audio_features,1DtZtej2ltBB0x4SBI15S3,spotify:track:1DtZtej2ltBB0x4SBI15S3,https://api.spotify.com/v1/tracks/1DtZtej2ltBB0x4SBI15S3,https://api.spotify.com/v1/audio-analysis/1DtZtej2ltBB0x4SBI15S3,196933,4,jazz
SteelCityJam,0.329,0.685,9,-10.797,1,0.078,0.447,0.822,0.088,0.758,204.854,audio_features,6xyfmtAUE4bV1fLD74AAIn,spotify:track:6xyfmtAUE4bV1fLD74AAIn,https://api.spotify.com/v1/tracks/6xyfmtAUE4bV1fLD74AAIn,https://api.spotify.com/v1/audio-analysis/6xyfmtAUE4bV1fLD74AAIn,327693,4,jazz
Number2,0.651,0.361,10,-15.052,1,0.0314,0.617,0.833,0.074,0.638,104.987,audio_features,3XdzOdYDPt4OKl7fGDuyJ3,spotify:track:3XdzOdYDPt4OKl7fGDuyJ3,https://api.spotify.com/v1/tracks/3XdzOdYDPt4OKl7fGDuyJ3,https://api.spotify.com/v1/audio-analysis/3XdzOdYDPt4OKl7fGDuyJ3,356040,3,jazz
SoulfulStrut,0.592,0.779,5,-6.248,1,0.0311,0.149,0.838,0.192,0.874,185.005,audio_features,0uIkpmfG9iqFs4Fc5tftgD,spotify:track:0uIkpmfG9iqFs4Fc5tftgD,https://api.spotify.com/v1/tracks/0uIkpmfG9iqFs4Fc5tftgD,https://api.spotify.com/v1/audio-analysis/0uIkpmfG9iqFs4Fc5tftgD,260987,4,jazz
NoOne,0.34,0.578,4,-16.297,1,0.117,0.486,0.752,0.294,0.496,167.742,audio_features,52YzblZgLZoZnpSBANHfzg,spotify:track:52YzblZgLZoZnpSBANHfzg,https://api.spotify.com/v1/tracks/52YzblZgLZoZnpSBANHfzg,https://api.spotify.com/v1/audio-analysis/52YzblZgLZoZnpSBANHfzg,335507,4,jazz
IslandInTheSun,0.747,0.793,2,-8.696,1,0.0385,0.355,0.767,0.0793,0.948,131.918,audio_features,2gEvOIupZFW85JCx3cZk6n,spotify:track:2gEvOIupZFW85JCx3cZk6n,https://api.spotify.com/v1/tracks/2gEvOIupZFW85JCx3cZk6n,https://api.spotify.com/v1/audio-analysis/2gEvOIupZFW85JCx3cZk6n,146173,4,jazz
Can\tHelpFallingInLove,0.581,0.403,11,-9.515,0,0.0417,0.302,0.913,0.127,0.38,81.612,audio_features,0F7iqEmcGi3m1yMstFgBSN,spotify:track:0F7iqEmcGi3m1yMstFgBSN,https://api.spotify.com/v1/tracks/0F7iqEmcGi3m1yMstFgBSN,https://api.spotify.com/v1/audio-analysis/0F7iqEmcGi3m1yMstFgBSN,197840,4,jazz
She\sInLoveWithTheBoy-SingleVersion,0.782,0.677,3,-8.199,1,0.0314,0.566,2.71E-06,0.172,0.77,125.006,audio_features,2ulBBx6YQ3qY3ci34RadtN,spotify:track:2ulBBx6YQ3qY3ci34RadtN,https://api.spotify.com/v1/tracks/2ulBBx6YQ3qY3ci34RadtN,https://api.spotify.com/v1/audio-analysis/2ulBBx6YQ3qY3ci34RadtN,248200,4,country
IfICouldMakeaLiving,0.599,0.75,5,-6.767,1,0.0319,0.188,0,0.314,0.909,156.002,audio_features,7njoWVpJbAiTkyT6rKwbze,spotify:track:7njoWVpJbAiTkyT6rKwbze,https://api.spotify.com/v1/tracks/7njoWVpJbAiTkyT6rKwbze,https://api.spotify.com/v1/audio-analysis/7njoWVpJbAiTkyT6rKwbze,134373,4,country
Wink,0.708,0.852,4,-6.177,1,0.0302,0.0761,0,0.172,0.93,117.644,audio_features,3VffiMehjhfqo7XZ5zGpCP,spotify:track:3VffiMehjhfqo7XZ5zGpCP,https://api.spotify.com/v1/tracks/3VffiMehjhfqo7XZ5zGpCP,https://api.spotify.com/v1/audio-analysis/3VffiMehjhfqo7XZ5zGpCP,162467,4,country
Should\veBeenACowboy,0.619,0.672,7,-7.786,1,0.0356,0.471,3.15E-06,0.211,0.694,133.402,audio_features,69ku805AjIcFQh0IfkGohf,spotify:track:69ku805AjIcFQh0IfkGohf,https://api.spotify.com/v1/tracks/69ku805AjIcFQh0IfkGohf,https://api.spotify.com/v1/audio-analysis/69ku805AjIcFQh0IfkGohf,211307,4,country
CowboyTakeMeAway,0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418,audio_features,3rXCZRMiMZp0feGcYXpwYX,spotify:track:3rXCZRMiMZp0feGcYXpwYX,https://api.spotify.com/v1/tracks/3rXCZRMiMZp0feGcYXpwYX,https://api.spotify.com/v1/audio-analysis/3rXCZRMiMZp0feGcYXpwYX,287267,4,country
PastThePointOfRescue,0.44,0.765,3,-5.973,1,0.0287,0.24,4.73E-05,0.349,0.792,184.257,audio_features,6DqzLbXkxRUbvFyzWApTXM,spotify:track:6DqzLbXkxRUbvFyzWApTXM,https://api.spotify.com/v1/tracks/6DqzLbXkxRUbvFyzWApTXM,https://api.spotify.com/v1/audio-analysis/6DqzLbXkxRUbvFyzWApTXM,267467,4,country
BrandNewMan,0.642,0.762,7,-4.355,1,0.0451,0.0904,1.25E-06,0.101,0.647,127.513,audio_features,75QTZG8XFYKb0HQIwgCzNE,spotify:track:75QTZG8XFYKb0HQIwgCzNE,https://api.spotify.com/v1/tracks/75QTZG8XFYKb0HQIwgCzNE,https://api.spotify.com/v1/audio-analysis/75QTZG8XFYKb0HQIwgCzNE,179304,4,country
TheMoonOverGeorgia,0.563,0.429,9,-9.918,1,0.0235,0.542,0,0.115,0.385,89.338,audio_features,6lVShxQRqmc8vkknHPXpX0,spotify:track:6lVShxQRqmc8vkknHPXpX0,https://api.spotify.com/v1/tracks/6lVShxQRqmc8vkknHPXpX0,https://api.spotify.com/v1/audio-analysis/6lVShxQRqmc8vkknHPXpX0,192813,4,country
PickupMan,0.709,0.757,7,-7.006,1,0.0408,0.434,0,0.336,0.852,140.664,audio_features,3QvOV1QYPPre7gjppKyeON,spotify:track:3QvOV1QYPPre7gjppKyeON,https://api.spotify.com/v1/tracks/3QvOV1QYPPre7gjppKyeON,https://api.spotify.com/v1/audio-analysis/3QvOV1QYPPre7gjppKyeON,216693,4,country
MeetIntheMiddle,0.746,0.443,4,-11.305,1,0.0359,0.663,0,0.223,0.554,91.11,audio_features,7lUE02KHkZM44BZgjCaWRO,spotify:track:7lUE02KHkZM44BZgjCaWRO,https://api.spotify.com/v1/tracks/7lUE02KHkZM44BZgjCaWRO,https://api.spotify.com/v1/audio-analysis/7lUE02KHkZM44BZgjCaWRO,198333,4,country
Don\tLetOurLoveStartSlippin\Away,0.745,0.71,3,-9.429,1,0.0304,0.445,0.000222,0.323,0.664,113.214,audio_features,70TsRbycWfabtevnripyRu,spotify:track:70TsRbycWfabtevnripyRu,https://api.spotify.com/v1/tracks/70TsRbycWfabtevnripyRu,https://api.spotify.com/v1/audio-analysis/70TsRbycWfabtevnripyRu,223533,4,country
TooMuchFun,0.681,0.888,7,-4.635,1,0.0656,0.124,1.46E-06,0.573,0.797,151.785,audio_features,38CnG9HxpVtqXVqpESBr6H,spotify:track:38CnG9HxpVtqXVqpESBr6H,https://api.spotify.com/v1/tracks/38CnG9HxpVtqXVqpESBr6H,https://api.spotify.com/v1/audio-analysis/38CnG9HxpVtqXVqpESBr6H,164165,4,country
I\minaHurry(AndDon\tKnowWhy),0.748,0.72,9,-7.774,1,0.0286,0.237,0,0.069,0.86,128.69,audio_features,29nNU80zu0vscbrvTi55mG,spotify:track:29nNU80zu0vscbrvTi55mG,https://api.spotify.com/v1/tracks/29nNU80zu0vscbrvTi55mG,https://api.spotify.com/v1/audio-analysis/29nNU80zu0vscbrvTi55mG,168813,4,country
GoodbyeSaysItAll,0.646,0.479,8,-9.823,1,0.0265,0.0566,0,0.0517,0.674,137.703,audio_features,7yYWlhU8uy27bLV6gxPcFD,spotify:track:7yYWlhU8uy27bLV6gxPcFD,https://api.spotify.com/v1/tracks/7yYWlhU8uy27bLV6gxPcFD,https://api.spotify.com/v1/audio-analysis/7yYWlhU8uy27bLV6gxPcFD,204160,4,country
AnyManOfMine,0.592,0.725,8,-8.698,1,0.0412,0.207,0,0.148,0.784,78.235,audio_features,0pdfN7nOHMYmKykzu1cyfm,spotify:track:0pdfN7nOHMYmKykzu1cyfm,https://api.spotify.com/v1/tracks/0pdfN7nOHMYmKykzu1cyfm,https://api.spotify.com/v1/audio-analysis/0pdfN7nOHMYmKykzu1cyfm,246760,4,country
Don\tRocktheJukebox,0.641,0.637,7,-10.92,1,0.0262,0.0495,0.000138,0.267,0.793,147.502,audio_features,3oyByfBYegVEDwYyqx9pRd,spotify:track:3oyByfBYegVEDwYyqx9pRd,https://api.spotify.com/v1/tracks/3oyByfBYegVEDwYyqx9pRd,https://api.spotify.com/v1/audio-analysis/3oyByfBYegVEDwYyqx9pRd,171067,4,country
ThisWomanAndThisMan,0.586,0.581,6,-9.19,0,0.0345,0.0366,0,0.0428,0.46,147.982,audio_features,1FkD56SgSNl5SBU6mVMU2i,spotify:track:1FkD56SgSNl5SBU6mVMU2i,https://api.spotify.com/v1/tracks/1FkD56SgSNl5SBU6mVMU2i,https://api.spotify.com/v1/audio-analysis/1FkD56SgSNl5SBU6mVMU2i,262680,4,country
SmallTownSaturdayNight,0.627,0.697,8,-6.61,1,0.0266,0.218,0,0.0733,0.933,154.086,audio_features,7uLQTOxQ3nwwoHuxwt2AHJ,spotify:track:7uLQTOxQ3nwwoHuxwt2AHJ,https://api.spotify.com/v1/tracks/7uLQTOxQ3nwwoHuxwt2AHJ,https://api.spotify.com/v1/audio-analysis/7uLQTOxQ3nwwoHuxwt2AHJ,177987,4,country
BlueClearSky,0.656,0.787,4,-6.571,1,0.03,0.285,2.13E-05,0.278,0.756,124.01,audio_features,59MIR30ATtW8kTaX3SCpq0,spotify:track:59MIR30ATtW8kTaX3SCpq0,https://api.spotify.com/v1/tracks/59MIR30ATtW8kTaX3SCpq0,https://api.spotify.com/v1/audio-analysis/59MIR30ATtW8kTaX3SCpq0,174867,4,country
DustOnTheBottle,0.737,0.609,11,-11.121,1,0.0366,0.0248,4.26E-06,0.208,0.87,99.983,audio_features,0Xg68XXMRWzKQvD5S6BFvI,spotify:track:0Xg68XXMRWzKQvD5S6BFvI,https://api.spotify.com/v1/tracks/0Xg68XXMRWzKQvD5S6BFvI,https://api.spotify.com/v1/audio-analysis/0Xg68XXMRWzKQvD5S6BFvI,224667,4,country
SheUsedtoBeMine,0.491,0.57,7,-5.906,1,0.0342,0.257,3.65E-06,0.0959,0.296,172.927,audio_features,2scXasE5PQEMreCBQNfUSv,spotify:track:2scXasE5PQEMreCBQNfUSv,https://api.spotify.com/v1/tracks/2scXasE5PQEMreCBQNfUSv,https://api.spotify.com/v1/audio-analysis/2scXasE5PQEMreCBQNfUSv,235573,4,country
SheThinksMyTractor\sSexy,0.689,0.886,10,-7.066,0,0.0382,0.0664,0,0.278,0.906,122.07,audio_features,3QV7NYkrmV0Q0IHdFJw9hO,spotify:track:3QV7NYkrmV0Q0IHdFJw9hO,https://api.spotify.com/v1/tracks/3QV7NYkrmV0Q0IHdFJw9hO,https://api.spotify.com/v1/audio-analysis/3QV7NYkrmV0Q0IHdFJw9hO,248067,4,country
Sold(TheGrundyCountyAuctionIncident),0.771,0.848,2,-7.365,1,0.035,0.108,0,0.35,0.803,115.642,audio_features,0NLBwQBYJhEM9t3KAMPFVR,spotify:track:0NLBwQBYJhEM9t3KAMPFVR,https://api.spotify.com/v1/tracks/0NLBwQBYJhEM9t3KAMPFVR,https://api.spotify.com/v1/audio-analysis/0NLBwQBYJhEM9t3KAMPFVR,152187,4,country
Don\tCloseYourEyes,0.618,0.271,7,-13.695,1,0.026,0.723,0.000558,0.129,0.264,78.334,audio_features,3eIc0XWlqNkT290DfwNyBJ,spotify:track:3eIc0XWlqNkT290DfwNyBJ,https://api.spotify.com/v1/tracks/3eIc0XWlqNkT290DfwNyBJ,https://api.spotify.com/v1/audio-analysis/3eIc0XWlqNkT290DfwNyBJ,251560,4,country
She\sInLoveWithTheBoy,0.747,0.803,3,-4.74,1,0.0307,0.544,3.54E-06,0.0938,0.746,125.016,audio_features,4EJvW4NHAk7TrIeX44jjXF,spotify:track:4EJvW4NHAk7TrIeX44jjXF,https://api.spotify.com/v1/tracks/4EJvW4NHAk7TrIeX44jjXF,https://api.spotify.com/v1/audio-analysis/4EJvW4NHAk7TrIeX44jjXF,245787,4,country
FastAsYou,0.628,0.801,4,-7.926,1,0.0282,0.000479,0.0897,0.396,0.843,125.954,audio_features,6FevJcaJvt5EvsHnuJHBnb,spotify:track:6FevJcaJvt5EvsHnuJHBnb,https://api.spotify.com/v1/tracks/6FevJcaJvt5EvsHnuJHBnb,https://api.spotify.com/v1/audio-analysis/6FevJcaJvt5EvsHnuJHBnb,285200,4,country
ThatAin\tMyTruck,0.64,0.765,7,-8.896,1,0.0366,0.242,2.62E-06,0.147,0.76,128.954,audio_features,7riuy1t0Kt3SRgMtFxX0FR,spotify:track:7riuy1t0Kt3SRgMtFxX0FR,https://api.spotify.com/v1/tracks/7riuy1t0Kt3SRgMtFxX0FR,https://api.spotify.com/v1/audio-analysis/7riuy1t0Kt3SRgMtFxX0FR,243107,4,country
SticksandStones-2007Remaster,0.644,0.667,7,-5.741,1,0.0306,0.597,0,0.12,0.412,125.86,audio_features,5qqA8yKkea4fP0fPVpYCbE,spotify:track:5qqA8yKkea4fP0fPVpYCbE,https://api.spotify.com/v1/tracks/5qqA8yKkea4fP0fPVpYCbE,https://api.spotify.com/v1/audio-analysis/5qqA8yKkea4fP0fPVpYCbE,216707,4,country
Here\saQuarter(CallSomeoneWhoCares),0.654,0.537,7,-8.067,1,0.0257,0.196,0,0.119,0.597,112.437,audio_features,0RdMBceHhBJLqNjObk1NPP,spotify:track:0RdMBceHhBJLqNjObk1NPP,https://api.spotify.com/v1/tracks/0RdMBceHhBJLqNjObk1NPP,https://api.spotify.com/v1/audio-analysis/0RdMBceHhBJLqNjObk1NPP,152640,3,country
NeonMoon,0.702,0.632,9,-6.508,1,0.0247,0.554,0,0.127,0.457,102.404,audio_features,3EUl8M6SzxZl03NPkB8mUd,spotify:track:3EUl8M6SzxZl03NPkB8mUd,https://api.spotify.com/v1/tracks/3EUl8M6SzxZl03NPkB8mUd,https://api.spotify.com/v1/audio-analysis/3EUl8M6SzxZl03NPkB8mUd,263500,4,country
WatermelonCrawl,0.778,0.701,0,-9.327,1,0.0285,0.17,0,0.128,0.964,136.733,audio_features,3Q9t1A12iUemHTAWnH7PjD,spotify:track:3Q9t1A12iUemHTAWnH7PjD,https://api.spotify.com/v1/tracks/3Q9t1A12iUemHTAWnH7PjD,https://api.spotify.com/v1/audio-analysis/3Q9t1A12iUemHTAWnH7PjD,181973,4,country
Everywhere,0.622,0.617,7,-8.825,1,0.0241,0.432,0,0.133,0.456,103.382,audio_features,7FtR6v3aRSQc0FrkBdmDea,spotify:track:7FtR6v3aRSQc0FrkBdmDea,https://api.spotify.com/v1/tracks/7FtR6v3aRSQc0FrkBdmDea,https://api.spotify.com/v1/audio-analysis/7FtR6v3aRSQc0FrkBdmDea,290627,4,country
Goin\ThroughTheBigD,0.567,0.841,10,-7.554,1,0.0358,0.147,0.000296,0.0953,0.884,173.787,audio_features,4s6Q9zPmiYcpo5MR7uoVnt,spotify:track:4s6Q9zPmiYcpo5MR7uoVnt,https://api.spotify.com/v1/tracks/4s6Q9zPmiYcpo5MR7uoVnt,https://api.spotify.com/v1/audio-analysis/4s6Q9zPmiYcpo5MR7uoVnt,155493,5,country
Chattahoochee,0.606,0.706,0,-9.665,1,0.0379,0.362,0,0.16,0.819,174.533,audio_features,59kHPbwyyCApYA8RQQEuXm,spotify:track:59kHPbwyyCApYA8RQQEuXm,https://api.spotify.com/v1/tracks/59kHPbwyyCApYA8RQQEuXm,https://api.spotify.com/v1/audio-analysis/59kHPbwyyCApYA8RQQEuXm,148160,4,country
JohnDeereGreen,0.685,0.817,2,-5.683,1,0.0298,0.15,0,0.242,0.768,130.41,audio_features,2ZXsvL9DO2MPv43Ay1IxgR,spotify:track:2ZXsvL9DO2MPv43Ay1IxgR,https://api.spotify.com/v1/tracks/2ZXsvL9DO2MPv43Ay1IxgR,https://api.spotify.com/v1/audio-analysis/2ZXsvL9DO2MPv43Ay1IxgR,273000,4,country
Killin\Time,0.714,0.522,7,-9.773,1,0.0283,0.455,1.02E-05,0.0967,0.69,121.312,audio_features,4H2TRR9FjnnIwxGnIt9stO,spotify:track:4H2TRR9FjnnIwxGnIt9stO,https://api.spotify.com/v1/tracks/4H2TRR9FjnnIwxGnIt9stO,https://api.spotify.com/v1/audio-analysis/4H2TRR9FjnnIwxGnIt9stO,168000,4,country
TimeMarchesOn,0.856,0.517,6,-9.232,0,0.0293,0.563,0.000164,0.144,0.479,118.399,audio_features,2TIEeLrOQrGnO2D2OeDDJu,spotify:track:2TIEeLrOQrGnO2D2OeDDJu,https://api.spotify.com/v1/tracks/2TIEeLrOQrGnO2D2OeDDJu,https://api.spotify.com/v1/audio-analysis/2TIEeLrOQrGnO2D2OeDDJu,185360,4,country
GodBlessedTexas,0.648,0.766,9,-8.514,1,0.0326,0.232,1.54E-05,0.121,0.971,128.798,audio_features,4qkshp4FWe0msInDWTbBlR,spotify:track:4qkshp4FWe0msInDWTbBlR,https://api.spotify.com/v1/tracks/4qkshp4FWe0msInDWTbBlR,https://api.spotify.com/v1/audio-analysis/4qkshp4FWe0msInDWTbBlR,208733,4,country
MyMaria,0.673,0.842,3,-4.627,1,0.0365,0.06,0.000257,0.184,0.897,125.571,audio_features,09qzRI951OVkXGCc33gzcT,spotify:track:09qzRI951OVkXGCc33gzcT,https://api.spotify.com/v1/tracks/09qzRI951OVkXGCc33gzcT,https://api.spotify.com/v1/audio-analysis/09qzRI951OVkXGCc33gzcT,207772,4,country
AmarilloByMorning,0.604,0.534,4,-8.951,1,0.0309,0.28,4.73E-05,0.408,0.584,120.89,audio_features,3Ig9gmkoKZMAGgCXu1bwdH,spotify:track:3Ig9gmkoKZMAGgCXu1bwdH,https://api.spotify.com/v1/tracks/3Ig9gmkoKZMAGgCXu1bwdH,https://api.spotify.com/v1/audio-analysis/3Ig9gmkoKZMAGgCXu1bwdH,172000,4,country
StrawberryWine,0.558,0.435,1,-6.812,1,0.0264,0.302,0,0.0351,0.199,122.385,audio_features,3ODF56f90W3qxDqxHAUi3v,spotify:track:3ODF56f90W3qxDqxHAUi3v,https://api.spotify.com/v1/tracks/3ODF56f90W3qxDqxHAUi3v,https://api.spotify.com/v1/audio-analysis/3ODF56f90W3qxDqxHAUi3v,290467,3,country
PickupMan,0.712,0.723,7,-7.47,1,0.0377,0.426,0,0.264,0.867,140.566,audio_features,3dSUY34vmIYWJn0M6oZ3BD,spotify:track:3dSUY34vmIYWJn0M6oZ3BD,https://api.spotify.com/v1/tracks/3dSUY34vmIYWJn0M6oZ3BD,https://api.spotify.com/v1/audio-analysis/3dSUY34vmIYWJn0M6oZ3BD,216173,4,country
Fancy,0.674,0.542,4,-10.078,1,0.0904,0.246,0,0.0735,0.497,94.988,audio_features,1ecIqo8pOc8S6y3l80iGxd,spotify:track:1ecIqo8pOc8S6y3l80iGxd,https://api.spotify.com/v1/tracks/1ecIqo8pOc8S6y3l80iGxd,https://api.spotify.com/v1/audio-analysis/1ecIqo8pOc8S6y3l80iGxd,296320,4,country
SomeGirlsDo,0.64,0.852,2,-6.406,1,0.028,0.0907,0,0.151,0.903,139.949,audio_features,37JPdGgYcQAJSElj5boJx8,spotify:track:37JPdGgYcQAJSElj5boJx8,https://api.spotify.com/v1/tracks/37JPdGgYcQAJSElj5boJx8,https://api.spotify.com/v1/audio-analysis/37JPdGgYcQAJSElj5boJx8,194320,4,country
SheDon\tKnowShe\sBeautiful,0.764,0.646,9,-9.349,1,0.0305,0.35,0,0.0823,0.886,116.115,audio_features,3rvVhgG1inZCtQ1Qf0V5SA,spotify:track:3rvVhgG1inZCtQ1Qf0V5SA,https://api.spotify.com/v1/tracks/3rvVhgG1inZCtQ1Qf0V5SA,https://api.spotify.com/v1/audio-analysis/3rvVhgG1inZCtQ1Qf0V5SA,174627,4,country
CheckYesOrNo,0.71,0.538,5,-12.576,1,0.0344,0.0717,3.97E-06,0.0367,0.698,111.503,audio_features,6iy4PoAuZBMvtrlDX4VxC7,spotify:track:6iy4PoAuZBMvtrlDX4VxC7,https://api.spotify.com/v1/tracks/6iy4PoAuZBMvtrlDX4VxC7,https://api.spotify.com/v1/audio-analysis/6iy4PoAuZBMvtrlDX4VxC7,200667,4,country
TwoDozenRoses,0.687,0.648,4,-9.137,1,0.027,0.314,1.37E-06,0.289,0.6,121.341,audio_features,0e05wFNr6zg1ULcp4NKs1p,spotify:track:0e05wFNr6zg1ULcp4NKs1p,https://api.spotify.com/v1/tracks/0e05wFNr6zg1ULcp4NKs1p,https://api.spotify.com/v1/audio-analysis/0e05wFNr6zg1ULcp4NKs1p,204333,4,country
GoodasYou,0.634,0.516,8,-6.05,1,0.0373,0.4,0,0.142,0.769,153.831,audio_features,0y4CZzUZKjays43Cw0AtRs,spotify:track:0y4CZzUZKjays43Cw0AtRs,https://api.spotify.com/v1/tracks/0y4CZzUZKjays43Cw0AtRs,https://api.spotify.com/v1/audio-analysis/0y4CZzUZKjays43Cw0AtRs,192053,4,country
BrandNewMan-withLukeCombs,0.573,0.846,7,-4.866,1,0.0344,0.00372,7.87E-05,0.29,0.562,127.061,audio_features,2dr4VQgKa9PecPN4a0sFln,spotify:track:2dr4VQgKa9PecPN4a0sFln,https://api.spotify.com/v1/tracks/2dr4VQgKa9PecPN4a0sFln,https://api.spotify.com/v1/audio-analysis/2dr4VQgKa9PecPN4a0sFln,191053,4,country
MakeMeWantTo,0.519,0.872,2,-3.212,1,0.0616,0.0793,0,0.111,0.74,179.965,audio_features,2uJwGoHVPStmWV7iTKEhcn,spotify:track:2uJwGoHVPStmWV7iTKEhcn,https://api.spotify.com/v1/tracks/2uJwGoHVPStmWV7iTKEhcn,https://api.spotify.com/v1/audio-analysis/2uJwGoHVPStmWV7iTKEhcn,172280,4,country
CaughtUpInTheCountry,0.564,0.904,7,-3.808,1,0.0582,0.00719,0,0.528,0.637,124.102,audio_features,2BgunkkepMPFpArQj1Dx5s,spotify:track:2BgunkkepMPFpArQj1Dx5s,https://api.spotify.com/v1/tracks/2BgunkkepMPFpArQj1Dx5s,https://api.spotify.com/v1/audio-analysis/2BgunkkepMPFpArQj1Dx5s,160991,4,country
IDon\tKnowAboutYou,0.594,0.808,1,-5.749,1,0.0615,0.601,0,0.119,0.73,144.028,audio_features,3yOs8FffuG6hPbzQG9lIqV,spotify:track:3yOs8FffuG6hPbzQG9lIqV,https://api.spotify.com/v1/tracks/3yOs8FffuG6hPbzQG9lIqV,https://api.spotify.com/v1/audio-analysis/3yOs8FffuG6hPbzQG9lIqV,207933,4,country
God\sCountry,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39E-06,0.118,0.217,139.984,audio_features,1dyxS3YzBbL0t8rEVwVQ1K,spotify:track:1dyxS3YzBbL0t8rEVwVQ1K,https://api.spotify.com/v1/tracks/1dyxS3YzBbL0t8rEVwVQ1K,https://api.spotify.com/v1/audio-analysis/1dyxS3YzBbL0t8rEVwVQ1K,205107,4,country
AllToMyself,0.651,0.782,1,-4.622,1,0.0303,0.23,0,0.139,0.619,94.94,audio_features,0uSGTaHms9ceAxb7L6VLrU,spotify:track:0uSGTaHms9ceAxb7L6VLrU,https://api.spotify.com/v1/tracks/0uSGTaHms9ceAxb7L6VLrU,https://api.spotify.com/v1/audio-analysis/0uSGTaHms9ceAxb7L6VLrU,169612,4,country
TheBones,0.612,0.57,11,-6.642,0,0.0347,0.279,0,0.0963,0.335,77.004,audio_features,7g9YrTuImvIkpS9uveKdCO,spotify:track:7g9YrTuImvIkpS9uveKdCO,https://api.spotify.com/v1/tracks/7g9YrTuImvIkpS9uveKdCO,https://api.spotify.com/v1/audio-analysis/7g9YrTuImvIkpS9uveKdCO,197293,4,country
OnMyWaytoYou,0.443,0.538,1,-5.477,1,0.0309,0.327,4.61E-05,0.0866,0.245,157.97,audio_features,3OjNkFFZavF89xvRqWCXmU,spotify:track:3OjNkFFZavF89xvRqWCXmU,https://api.spotify.com/v1/tracks/3OjNkFFZavF89xvRqWCXmU,https://api.spotify.com/v1/audio-analysis/3OjNkFFZavF89xvRqWCXmU,213307,4,country
ThatOldTruck,0.601,0.635,1,-7.248,1,0.032,0.388,2.02E-05,0.187,0.629,93.466,audio_features,76jICtPC51cXmetYVnOqHu,spotify:track:76jICtPC51cXmetYVnOqHu,https://api.spotify.com/v1/tracks/76jICtPC51cXmetYVnOqHu,https://api.spotify.com/v1/audio-analysis/76jICtPC51cXmetYVnOqHu,212027,4,country
LoveThatAboutYou,0.552,0.573,9,-6.585,1,0.0948,0.0463,0,0.105,0.525,182.14,audio_features,6eKhWSDPM9cDicwsBCvUwB,spotify:track:6eKhWSDPM9cDicwsBCvUwB,https://api.spotify.com/v1/tracks/6eKhWSDPM9cDicwsBCvUwB,https://api.spotify.com/v1/audio-analysis/6eKhWSDPM9cDicwsBCvUwB,157422,4,country
AlcoholYouLater,0.668,0.595,8,-6.977,1,0.0373,0.0252,0,0.0978,0.459,99.973,audio_features,16HAr3eu7TCbeJ0IOJLQxY,spotify:track:16HAr3eu7TCbeJ0IOJLQxY,https://api.spotify.com/v1/tracks/16HAr3eu7TCbeJ0IOJLQxY,https://api.spotify.com/v1/audio-analysis/16HAr3eu7TCbeJ0IOJLQxY,187369,4,country
LoveAin\t,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78E-06,0.0891,0.727,98.007,audio_features,6lUNNXp7M8boA7gUEd6PSm,spotify:track:6lUNNXp7M8boA7gUEd6PSm,https://api.spotify.com/v1/tracks/6lUNNXp7M8boA7gUEd6PSm,https://api.spotify.com/v1/audio-analysis/6lUNNXp7M8boA7gUEd6PSm,186600,4,country
BetterOffGone,0.672,0.622,5,-7.421,0,0.176,0.117,0,0.113,0.561,100.016,audio_features,6IqUm14MgoKbwt6jdGBikH,spotify:track:6IqUm14MgoKbwt6jdGBikH,https://api.spotify.com/v1/tracks/6IqUm14MgoKbwt6jdGBikH,https://api.spotify.com/v1/audio-analysis/6IqUm14MgoKbwt6jdGBikH,182084,4,country
TalkYouOutOfIt,0.652,0.712,4,-4.588,1,0.0388,0.596,0,0.0814,0.553,120.063,audio_features,4kKgn11J60MHCrfS4AfbIm,spotify:track:4kKgn11J60MHCrfS4AfbIm,https://api.spotify.com/v1/tracks/4kKgn11J60MHCrfS4AfbIm,https://api.spotify.com/v1/audio-analysis/4kKgn11J60MHCrfS4AfbIm,202920,4,country
